Date,Close
2014-06-13,57.81902313232422
2014-06-16,57.80485534667969
2014-06-17,57.670631408691406
2014-06-18,57.81902313232422
2014-06-19,57.769554138183594
2014-06-20,57.80485534667969
2014-06-23,57.78366470336914
2014-06-24,57.88961410522461
2014-06-25,57.96736526489258
2014-06-26,58.04511642456055
2014-06-27,58.04511642456055
2014-06-30,58.09457015991211
2014-07-01,57.982688903808594
2014-07-02,57.826900482177734
2014-07-03,57.756103515625
2014-07-07,57.826900482177734
2014-07-08,57.9331169128418
2014-07-09,57.989776611328125
2014-07-10,58.00391387939453
2014-07-11,58.08888626098633
2014-07-14,58.00391387939453
2014-07-15,57.961448669433594
2014-07-16,57.982688903808594
2014-07-17,58.138465881347656
2014-07-18,58.138465881347656
2014-07-21,58.138465881347656
2014-07-22,58.21635437011719
2014-07-23,58.18800735473633
2014-07-24,58.074737548828125
2014-07-25,58.18094253540039
2014-07-28,58.16678237915039
2014-07-29,58.21635437011719
2014-07-30,57.996849060058594
2014-07-31,57.9331169128418
2014-08-01,58.1261100769043
2014-08-04,58.204166412353516
2014-08-05,58.1261100769043
2014-08-06,58.18995666503906
2014-08-07,58.31767654418945
2014-08-08,58.27510070800781
2014-08-11,58.30352020263672
2014-08-12,58.25381088256836
2014-08-13,58.360267639160156
2014-08-14,58.41703414916992
2014-08-15,58.52345275878906
2014-08-18,58.40285873413086
2014-08-19,58.39579391479492
2014-08-20,58.31058883666992
2014-08-21,58.374454498291016
2014-08-22,58.374454498291016
2014-08-25,58.39579391479492
2014-08-26,58.42414093017578
2014-08-27,58.5163688659668
2014-08-28,58.594478607177734
2014-08-29,58.594478607177734
2014-09-02,58.394630432128906
2014-09-03,58.49416732788086
2014-09-04,58.394630432128906
2014-09-05,58.3732795715332
2014-09-08,58.330596923828125
2014-09-09,58.23106384277344
2014-09-10,58.12437057495117
2014-09-11,58.08171081542969
2014-09-12,57.98929977416992
2014-09-15,58.01773452758789
2014-09-16,57.99641418457031
2014-09-17,57.92524337768555
2014-09-18,57.932373046875
2014-09-19,58.05329132080078
2014-09-22,58.12437057495117
2014-09-23,58.1528434753418
2014-09-24,58.11730194091797
2014-09-25,58.259456634521484
2014-09-26,58.20258331298828
2014-09-29,58.273738861083984
2014-09-30,58.259456634521484
2014-10-01,58.509613037109375
2014-10-02,58.46686553955078
2014-10-03,58.431190490722656
2014-10-06,58.566566467285156
2014-10-07,58.71621322631836
2014-10-08,58.87293243408203
2014-10-09,58.78030014038086
2014-10-10,58.83020782470703
2014-10-13,59.001190185546875
2014-10-14,59.07958221435547
2014-10-15,59.214942932128906
2014-10-16,59.1152229309082
2014-10-17,59.07243347167969
2014-10-20,59.122337341308594
2014-10-21,59.036842346191406
2014-10-22,59.022544860839844
2014-10-23,58.84446716308594
2014-10-24,58.89436721801758
2014-10-27,58.87293243408203
2014-10-28,58.8373908996582
2014-10-29,58.73759078979492
2014-10-30,58.78030014038086
2014-10-31,58.68055725097656
2014-11-03,58.654170989990234
2014-11-04,58.63985061645508
2014-11-05,58.711326599121094
2014-11-06,58.57561492919922
2014-11-07,58.77553176879883
2014-11-10,58.654170989990234
2014-11-11,58.68270492553711
2014-11-12,58.675559997558594
2014-11-13,58.71842575073242
2014-11-14,58.732704162597656
2014-11-17,58.732704162597656
2014-11-18,58.818355560302734
2014-11-19,58.668453216552734
2014-11-20,58.739830017089844
2014-11-21,58.86838150024414
2014-11-24,58.87549591064453
2014-11-25,58.982601165771484
2014-11-26,59.068294525146484
2014-11-28,59.16826629638672
