Date,Close
2014-06-13,0.464256227016449
2014-06-16,0.4628307819366455
2014-06-17,0.4659193754196167
2014-06-18,0.4654443860054016
2014-06-19,0.4547525942325592
2014-06-20,0.44976314902305603
2014-06-23,0.4445362091064453
2014-06-24,0.4376458525657654
2014-06-25,0.44216009974479675
2014-06-26,0.43622034788131714
2014-06-27,0.4366956055164337
2014-06-30,0.4404970705509186
2014-07-01,0.44548648595809937
2014-07-02,0.44382330775260925
2014-07-03,0.4478624165058136
2014-07-07,0.44429853558540344
2014-07-08,0.4407345950603485
2014-07-09,0.45403987169265747
2014-07-10,0.45166391134262085
2014-07-11,0.4526142477989197
2014-07-14,0.45831647515296936
2014-07-15,0.46021735668182373
2014-07-16,0.45974206924438477
2014-07-17,0.4585541784763336
2014-07-18,0.4381210505962372
2014-07-21,0.4407345950603485
2014-07-22,0.438834011554718
2014-07-23,0.42956778407096863
2014-07-24,0.4302806556224823
2014-07-25,0.4226776659488678
2014-07-28,0.4210144281387329
2014-07-29,0.42243996262550354
2014-07-30,0.42956778407096863
2014-07-31,0.4157875180244446
2014-08-01,0.4203016459941864
2014-08-04,0.4193512797355652
2014-08-05,0.41958898305892944
2014-08-06,0.41911375522613525
2014-08-07,0.41483697295188904
2014-08-08,0.45142626762390137
2014-08-11,0.4490503966808319
2014-08-12,0.4490503966808319
2014-08-13,0.45166391134262085
2014-08-14,0.4466744065284729
2014-08-15,0.45237669348716736
2014-08-18,0.4585541784763336
2014-08-19,0.4622531831264496
2014-08-20,0.4593893885612488
2014-08-21,0.45509374141693115
2014-08-22,0.45533233880996704
2014-08-25,0.45604845881462097
2014-08-26,0.46416226029396057
2014-08-27,0.4589120149612427
2014-08-28,0.462730348110199
2014-08-29,0.46416226029396057
2014-09-02,0.46535542607307434
2014-09-03,0.4696509838104248
2014-09-04,0.4780035614967346
2014-09-05,0.476571649312973
2014-09-08,0.47227609157562256
2014-09-09,0.46630993485450745
2014-09-10,0.4679805040359497
2014-09-11,0.4632076323032379
2014-09-12,0.4562869369983673
2014-09-15,0.4500822424888611
2014-09-16,0.45676422119140625
2014-09-17,0.45700281858444214
2014-09-18,0.46392351388931274
2014-09-19,0.45533233880996704
2014-09-22,0.4507981836795807
2014-09-23,0.4488890767097473
2014-09-24,0.4515141248703003
2014-09-25,0.44172966480255127
2014-09-26,0.4426843225955963
2014-09-29,0.4419684112071991
2014-09-30,0.4402979016304016
2014-10-01,0.43600234389305115
2014-10-02,0.4340932071208954
2014-10-03,0.4350476861000061
2014-10-06,0.43242254853248596
2014-10-07,0.42788830399513245
2014-10-08,0.4357636272907257
2014-10-09,0.4274110496044159
2014-10-10,0.40211477875709534
2014-10-13,0.4006829559803009
2014-10-14,0.4099900722503662
2014-10-15,0.4161947965621948
2014-10-16,0.4164334833621979
2014-10-17,0.4157175123691559
2014-10-20,0.41929715871810913
2014-10-21,0.43719545006752014
2014-10-22,0.42693373560905457
2014-10-23,0.43647950887680054
2014-10-24,0.4410138726234436
2014-10-27,0.4412524104118347
2014-10-28,0.45175284147262573
2014-10-29,0.4488890767097473
2014-10-30,0.4460253417491913
2014-10-31,0.46630993485450745
2014-11-03,0.4741852581501007
2014-11-04,0.48038995265960693
2014-11-05,0.48038995265960693
2014-11-06,0.4825378656387329
2014-11-07,0.47227609157562256
2014-11-10,0.47776493430137634
2014-11-11,0.4720374345779419
2014-11-12,0.46893510222435
2014-11-13,0.46654874086380005
2014-11-14,0.47227609157562256
2014-11-17,0.47012823820114136
2014-11-18,0.4813444912433624
2014-11-19,0.4795471727848053
2014-11-20,0.4874557852745056
2014-11-21,0.49009203910827637
2014-11-24,0.4932076632976532
2014-11-25,0.49296775460243225
2014-11-26,0.5013555288314819
2014-11-28,0.5025538206100464
2014-12-01,0.4932076632976532
2014-12-02,0.4939265549182892
2014-12-03,0.506628155708313
2014-12-04,0.5020744204521179
2014-12-05,0.5049504637718201
2014-12-08,0.4984799027442932
2014-12-09,0.49680206179618835
2014-12-10,0.4857783317565918
2014-12-11,0.4855386018753052
2014-12-12,0.4704403281211853
2014-12-15,0.46900245547294617
2014-12-16,0.4637299180030823
2014-12-17,0.48266249895095825
2014-12-18,0.48457998037338257
2014-12-19,0.4893728494644165
2014-12-22,0.49800053238868713
2014-12-23,0.49488502740859985
2014-12-24,0.49296775460243225
2014-12-26,0.49344703555107117
2014-12-29,0.49272820353507996
2014-12-30,0.48817479610443115
