Date,Close
2014-06-13,80.556396484375
2014-06-16,80.75748443603516
2014-06-17,80.11820220947266
2014-06-18,80.73592376708984
2014-06-19,79.70162200927734
2014-06-20,80.30496978759766
2014-06-23,80.05354309082031
2014-06-24,80.86522674560547
2014-06-25,81.07350158691406
2014-06-26,81.46141052246094
2014-06-27,81.33930969238281
2014-06-30,81.5403823852539
2014-07-01,80.85771942138672
2014-07-02,79.99349975585938
2014-07-03,79.70547485351562
2014-07-07,80.288818359375
2014-07-08,81.18902587890625
2014-07-09,81.25379180908203
2014-07-10,81.27537536621094
2014-07-11,81.79390716552734
2014-07-14,81.44100189208984
2014-07-15,81.27537536621094
2014-07-16,81.70748138427734
2014-07-17,82.73728942871094
2014-07-18,82.47079467773438
2014-07-21,82.8813247680664
2014-07-22,83.05413055419922
2014-07-23,82.94612121582031
2014-07-24,82.32682037353516
2014-07-25,83.29899597167969
2014-07-28,83.18375396728516
2014-07-29,83.48624420166016
2014-07-30,82.32682037353516
2014-07-31,82.08194732666016
2014-08-01,82.71736145019531
2014-08-04,82.50070190429688
2014-08-05,82.7679214477539
2014-08-06,82.81845092773438
2014-08-07,83.59100341796875
2014-08-08,83.41051483154297
2014-08-11,83.40326690673828
2014-08-12,82.86177825927734
2014-08-13,83.40326690673828
2014-08-14,84.07479095458984
2014-08-15,84.99176025390625
2014-08-18,84.14701843261719
2014-08-19,83.88703918457031
2014-08-20,83.74989318847656
2014-08-21,84.21920776367188
2014-08-22,84.68851470947266
2014-08-25,85.00624084472656
2014-08-26,84.7318344116211
2014-08-27,85.45384979248047
2014-08-28,85.90155792236328
2014-08-29,85.95935821533203
2014-09-02,84.47650146484375
2014-09-03,84.94685363769531
2014-09-04,83.9120101928711
2014-09-05,83.75277709960938
2014-09-08,83.7889633178711
2014-09-09,83.7238540649414
2014-09-10,83.19558715820312
2014-09-11,82.92057800292969
2014-09-12,82.0521469116211
2014-09-15,82.17510986328125
2014-09-16,81.84224700927734
2014-09-17,81.63233184814453
2014-09-18,81.89287567138672
2014-09-19,82.93498992919922
2014-09-22,83.03630828857422
2014-09-23,83.5501480102539
2014-09-24,83.08699798583984
2014-09-25,84.07121276855469
2014-09-26,83.94816589355469
2014-09-29,84.62125396728516
2014-09-30,84.14362335205078
2014-10-01,85.77522277832031
2014-10-02,85.0279312133789
2014-10-03,85.3907241821289
2014-10-06,85.44152069091797
2014-10-07,86.59498596191406
2014-10-08,86.61680603027344
2014-10-09,86.23954772949219
2014-10-10,87.09558868408203
2014-10-13,87.62521362304688
2014-10-14,88.19840240478516
2014-10-15,88.8948974609375
2014-10-16,88.32897186279297
2014-10-17,87.83562469482422
2014-10-20,88.15483093261719
2014-10-21,87.45111083984375
2014-10-22,87.54544830322266
2014-10-23,86.76911926269531
2014-10-24,86.85619354248047
2014-10-27,87.01581573486328
2014-10-28,86.4716796875
2014-10-29,86.6676025390625
2014-10-30,86.74014282226562
2014-10-31,86.51522827148438
2014-11-03,86.51524353027344
2014-11-04,86.7843246459961
2014-11-05,86.66069030761719
2014-11-06,86.10070037841797
2014-11-07,87.08972930908203
2014-11-10,86.28980255126953
2014-11-11,86.34796142578125
2014-11-12,86.27522277832031
2014-11-13,86.47885131835938
2014-11-14,86.90067291259766
2014-11-17,86.68247985839844
2014-11-18,86.92247772216797
2014-11-19,86.36980438232422
2014-11-20,86.82062530517578
2014-11-21,87.34429931640625
2014-11-24,87.41703033447266
2014-11-25,88.14430236816406
2014-11-26,88.38433074951172
2014-11-28,89.08244323730469
2014-12-01,88.56272888183594
2014-12-02,87.70264434814453
2014-12-03,88.04520416259766
2014-12-04,88.78144836425781
2014-12-05,88.26385498046875
2014-12-08,89.3426284790039
2014-12-09,89.80192565917969
2014-12-10,90.4579086303711
